date,year,sample_id,species_common,species_scientific,sp_code,sp_number,location_general,age,sex_field,weight,bag,bag_weight,actual_weight,beak,tarsus,tail,wing,head,hg_raw,hg,log_hg,carbon,nitrogen,log_n,julian,mean_julian,sd_julian,julian_z,hg_mean,hg_mean_species,mean_n,sd_n,nitrogen_s,mean_c,sd_c,carbon_s,mean_hg
2022-07-10,2022,TH22-008,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,560,black,21,539,34.68,43.27,50,221,99.56,771.45,739.56841,2.887307783,-20.97,14.72,1.16790781,19183,17938.9,1817.2528063055279,0.6846048032960543,1.0309835965546146,1.0309835965546146,14.355342465753425,0.4997334906165842,0.7297040144270724,-20.73712328767123,0.2952704948764719,-0.788689409777272,717.34255760375
2022-07-10,2022,TH22-011,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,850,black,21,829,33.49,43.82,45,214,95.26,735.7833333,705.7635433,2.866749946,-21.08,14.42,1.15896526,19183,17938.9,1817.2528063055279,0.6846048032960543,0.983858459001193,0.983858459001193,14.355342465753425,0.4997334906165842,0.12938403261065884,-20.73712328767123,0.2952704948764719,-1.1612291721602983,717.34255760375
2022-07-10,2022,TH22-014,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,880,black,21,859,35.14,48.38,45,208,103.17,581.15,559.20207,2.764288242,-20.94,14.3,1.155336037,19183,17938.9,1817.2528063055279,0.6846048032960543,0.7795467647534937,0.7795467647534937,14.355342465753425,0.4997334906165842,-0.11074396011590447,-20.73712328767123,0.2952704948764719,-0.6870876564000906,717.34255760375
2022-07-10,2022,TH22-015,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,890,black,21,869,34.47,45.21,44,207,99.04,869.45,832.45281,2.939244612,-20.84,14.57,1.163459552,19183,17938.9,1817.2528063055279,0.6846048032960543,1.1604676192372727,1.1604676192372727,14.355342465753425,0.4997334906165842,0.4295440235188656,-20.73712328767123,0.2952704948764719,-0.3484151451427874,717.34255760375
2022-07-10,2022,TH22-016,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,860,black,21,839,34.9,45.05,46,212,150,567.2,545.98026,2.753736222,-20.94,14.58,1.163757524,19183,17938.9,1817.2528063055279,0.6846048032960543,0.7611151105042786,0.7611151105042786,14.355342465753425,0.4997334906165842,0.4495546895794123,-20.73712328767123,0.2952704948764719,-0.6870876564000906,717.34255760375
2022-07-10,2022,TH22-017,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,950,black,21,929,37.93,43.54,55,205,111.1,505.9,487.88012,2.704064679,-21.08,14.26,1.154119526,19183,17938.9,1817.2528063055279,0.6846048032960543,0.6801215330507382,0.6801215330507382,14.355342465753425,0.4997334906165842,-0.1907866243580946,-20.73712328767123,0.2952704948764719,-1.1612291721602983,717.34255760375
2022-07-10,2022,TH22-018,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,930,black,21,909,37.03,45.59,48,209,105.27,943.55,902.68479,2.974764919,-20.98,14.51,1.161667412,19183,17938.9,1817.2528063055279,0.6846048032960543,1.2583733955718133,1.2583733955718133,14.355342465753425,0.4997334906165842,0.3094800271555822,-20.73712328767123,0.2952704948764719,-0.822556660903007,717.34255760375
2022-07-10,2022,TH22-051,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,840,black,21,819,37.33,41.88,46,205,94.18,623.25,599.10445,2.794662287,-21.26,14.19,1.151982395,19183,17938.9,1817.2528063055279,0.6846048032960543,0.8351720438855336,0.8351720438855336,14.355342465753425,0.4997334906165842,-0.33086128678192467,-20.73712328767123,0.2952704948764719,-1.7708396924234464,717.34255760375
2022-07-10,2022,TH22-060,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,790,black,21,769,30.3,43.23,46,208,96.81,1051.35,1004.85763,3.021747319,-20.88,14.46,1.160168293,19183,17938.9,1817.2528063055279,0.6846048032960543,1.4008058205227372,1.4008058205227372,14.355342465753425,0.4997334906165842,0.20942669685284898,-20.73712328767123,0.2952704948764719,-0.48388414964570386,717.34255760375
2022-07-15,2022,TH22-061,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,810,black,21,789,39.68,43.78,43,205,102.37,735.05,705.06849,2.866316882,-21.07,14.66,1.16613397,19188,17938.9,1817.2528063055279,0.6873562091448447,0.9828895309867701,0.9828895309867701,14.355342465753425,0.4997334906165842,0.609640018063789,-20.73712328767123,0.2952704948764719,-1.127361921034575,717.34255760375
2022-07-15,2022,TH22-062,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,870,black,21,849,32.39,41.95,53,214,176*,670.15,643.55627,2.826172022,-21.13,14.72,1.16790781,19188,17938.9,1817.2528063055279,0.6873562091448447,0.8971393975979486,0.8971393975979486,14.355342465753425,0.4997334906165842,0.7297040144270724,-20.73712328767123,0.2952704948764719,-1.3305654277889498,717.34255760375
2022-07-15,2022,TH22-064,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,950,black,21,929,33.5,43.83,41,201,97.82,496.1,478.59168,2.695569227,-20.91,14.73,1.168202747,19188,17938.9,1817.2528063055279,0.6873562091448447,0.6671731307824724,0.6671731307824724,14.355342465753425,0.4997334906165842,0.7497146804876191,-20.73712328767123,0.2952704948764719,-0.5854859030228972,717.34255760375
2022-07-15,2022,TH22-065,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,900,black,21,879,33.7,44.31,53,205,102.87,543,523.0435,2.73479983,-20.91,14.64,1.165541077,19188,17938.9,1817.2528063055279,0.6873562091448447,0.7291404844948874,0.7291404844948874,14.355342465753425,0.4997334906165842,0.5696186859426957,-20.73712328767123,0.2952704948764719,-0.5854859030228972,717.34255760375
2022-07-15,2022,TH22-068,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,830,black,21,809,33.93,43.77,69,196,107.55,727.35,697.77043,2.861743443,-21.09,14.63,1.165244326,19188,17938.9,1817.2528063055279,0.6873562091448447,0.9727157863474184,0.9727157863474184,14.355342465753425,0.4997334906165842,0.549608019882149,-20.73712328767123,0.2952704948764719,-1.1950964232860335,717.34255760375
2022-07-15,2022,TH22-069,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,860,black,21,839,35.4,42.48,41,199,101.63,781.25,748.85685,2.89279003,-20.63,13.78,1.139249218,19188,17938.9,1817.2528063055279,0.6873562091448447,1.0439319988228803,1.0439319988228803,14.355342465753425,0.4997334906165842,-1.1512985952643549,-20.73712328767123,0.2952704948764719,0.3627971284975422,717.34255760375
2022-07-25,2022,TH22-099,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,960,black,21,939,39.99,46.95,50,209,112.86,930.15,889.98427,2.96855299,NA,NA,NA,19198,17938.9,1817.2528063055279,0.6928590208424258,1.2406684373682662,1.2406684373682662,14.355342465753425,0.4997334906165842,NA,-20.73712328767123,0.2952704948764719,NA,717.34255760375
2022-07-25,2022,TH22-100,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,1050,black,21,1029,34.92,47.13,48,205,102.31,1248.9,1192.09552,3.096527666,-21.29,14.76,1.169086357,19198,17938.9,1817.2528063055279,0.6928590208424258,1.6618218274713,1.6618218274713,14.355342465753425,0.4997334906165842,0.809746678669259,-20.73712328767123,0.2952704948764719,-1.8724414458006278,717.34255760375
2022-07-25,2022,TH22-102,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,910,black,21,889,32.36,43.58,48,208,98.05,483.2,466.36506,2.684126926,-21.24,13.39,1.126780577,19198,17938.9,1817.2528063055279,0.6928590208424258,0.6501288053477144,0.6501288053477144,14.355342465753425,0.4997334906165842,-1.9317145716256883,-20.73712328767123,0.2952704948764719,-1.7031051901719763,717.34255760375
2022-07-25,2022,TH22-107,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders,adult,unknown,910,black,21,889,37.37,44.89,51,211,107.3,669.3,642.75064,2.825620825,-21.1,13.97,1.145196406,19198,17938.9,1817.2528063055279,0.6928590208424258,0.8960163218910071,0.8960163218910071,14.355342465753425,0.4997334906165842,-0.771095940113958,-20.73712328767123,0.2952704948764719,-1.2289636744117685,717.34255760375
2023-07-05,2023,TH23_006,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders small cliffs,adult,unknown,940,black,21,919,34.77,43.41,47,218,102.08,665.275,638.935745,2.823001204,-20.9,13.69,1.136403448,19543,17938.9,1817.2528063055279,0.8827060244089711,0.8906982281022551,0.8906982281022551,14.355342465753425,0.4997334906165842,-1.3313945898092783,-20.73712328767123,0.2952704948764719,-0.5516186518971621,717.34255760375
2023-07-11,2023,TH23_023,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders small cliffs,adult,unknown,860,black,21,839,34.49,41.07,47,214,96.75,820.8,786.34234,2.914237348,NA,NA,NA,19549,17938.9,1817.2528063055279,0.8860077114275198,1.096188050834096,1.096188050834096,14.355342465753425,0.4997334906165842,NA,-20.73712328767123,0.2952704948764719,NA,717.34255760375
2023-07-11,2023,TH23_024,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders small cliffs,adult,unknown,860,black,21,839,32.66,43.21,44,215,100.38,522.25,503.37665,2.717878449,-20.87,14.01,1.146438135,19549,17938.9,1817.2528063055279,0.8860077114275198,0.7017242245901409,0.7017242245901409,14.355342465753425,0.4997334906165842,-0.6910532758717715,-20.73712328767123,0.2952704948764719,-0.4500168985199807,717.34255760375
2023-07-11,2023,TH23_025,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders small cliffs,adult,unknown,870,black,21,849,35.62,44.03,43,215,98.37,476.05,459.58829,2.677652569,-20.77,13.91,1.14332713,19549,17938.9,1817.2528063055279,0.8860077114275198,0.6406817567540306,0.6406817567540306,14.355342465753425,0.4997334906165842,-0.8911599364772415,-20.73712328767123,0.2952704948764719,-0.11134438726267751,717.34255760375
2023-07-11,2023,TH23_026,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders small cliffs,adult,unknown,880,black,21,859,37.34,44.81,48,223,103.54,712.15,683.36387,2.852571479,-20.55,14.07,1.148294097,19549,17938.9,1817.2528063055279,0.8860077114275198,0.9526325501762306,0.9526325501762306,14.355342465753425,0.4997334906165842,-0.570989279508488,-20.73712328767123,0.2952704948764719,0.6337351375033752,717.34255760375
2023-07-11,2023,TH23_028,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders small cliffs,adult,unknown,920,black,21,899,31.4,41.15,49,210,102.54,807.85,774.06833,2.907330729,NA,NA,NA,19549,17938.9,1817.2528063055279,0.8860077114275198,1.079077662122459,1.079077662122459,14.355342465753425,0.4997334906165842,NA,-20.73712328767123,0.2952704948764719,NA,717.34255760375
2023-07-11,2023,TH23_029,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders small cliffs,adult,unknown,810,black,21,789,33,42.08,49,211,93.21,693.65,665.82957,2.841140391,-20.47,13.76,1.138618434,19549,17938.9,1817.2528063055279,0.8860077114275198,0.928189137731035,0.928189137731035,14.355342465753425,0.4997334906165842,-1.1913199273854482,-20.73712328767123,0.2952704948764719,0.9046731465092201,717.34255760375
2023-07-11,2023,TH23_030,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders small cliffs,adult,unknown,880,black,21,859,35.15,45.54,44,216,103.1,897.15,858.70687,2.952865061,NA,NA,NA,19549,17938.9,1817.2528063055279,0.8860077114275198,1.1970666746281873,1.1970666746281873,14.355342465753425,0.4997334906165842,NA,-20.73712328767123,0.2952704948764719,NA,717.34255760375
2023-07-11,2023,TH23_033,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders small cliffs,adult,unknown,850,black,21,829,31.61,37.88,48,216,96.32,632.925,608.274415,2.80135225,-20.66,13.44,1.128399269,19549,17938.9,1817.2528063055279,0.8860077114275198,0.847955287961602,0.847955287961602,14.355342465753425,0.4997334906165842,-1.8316612413229552,-20.73712328767123,0.2952704948764719,0.26119537512034885,717.34255760375
2023-07-11,2023,TH23_035,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders small cliffs,adult,unknown,790,black,21,769,33.97,43.1,44,209,103.18,505.675,487.666865,2.703871483,-20.83,13.54,1.131618664,19549,17938.9,1817.2528063055279,0.8860077114275198,0.6798242483047832,0.6798242483047832,14.355342465753425,0.4997334906165842,-1.6315545807174852,-20.73712328767123,0.2952704948764719,-0.31454789401705224,717.34255760375
2023-07-11,2023,TH23_036,Thick-billed Murre,Uria lomvia,TBMU,5,Saunders small cliffs,adult,unknown,670,black,21,649,33.27,42.7,47,211,98,876.7,839.32436,2.942851007,-20.92,13.67,1.135768515,19549,17938.9,1817.2528063055279,0.8860077114275198,1.1700467943847142,1.1700467943847142,14.355342465753425,0.4997334906165842,-1.3714159219303717,-20.73712328767123,0.2952704948764719,-0.6193531541486323,717.34255760375
